album,release_date,track_name,track_num,artist,duration_ms,popularity
Parade (Original Broadway Cast Recording),1999-04-26,A Rumblin' and a Rollin',19,"J.C. Montgomery, Angela Lockett, Ray Aranha, Rufus Bonds, Jr.",208466,11
Parade (Original Broadway Cast Recording),1999-04-26,Do It Alone,20,"Carolee Carmello, Brent Carver",133826,13
Parade (Original Broadway Cast Recording),1999-04-26,Pretty Music,21,John Hickok,136200,12
Parade (Original Broadway Cast Recording),1999-04-26,Letter to the Governor,22,Don Chastain,105466,8
Parade (Original Broadway Cast Recording),1999-04-26,This Is Not Over Yet,23,"Brent Carver, Carolee Carmello",169573,24
Parade (Original Broadway Cast Recording),1999-04-26,Blues: Feel the Rain Fall,24,"Rufus Bonds, Jr., Rob Ashford, Will Gartshore, J.C. Montgomery, Randy Redd, Bill Szobody, John Hickok, Don Stephenson",238226,11
Parade (Original Broadway Cast Recording),1999-04-26,Where Will You Stand When the Flood Comes?,25,"John Leslie Wolfe, Herndon Lackey, John Hickok, Evan Pappas, Parade Ensemble",223106,10
Parade (Original Broadway Cast Recording),1999-04-26,All the Wasted Time,26,"Brent Carver, Carolee Carmello",281333,20
Parade (Original Broadway Cast Recording),1999-04-26,Sh'ma,27,Brent Carver,38360,8
Parade (Original Broadway Cast Recording),1999-04-26,Finale,28,"Carolee Carmello, Kirk McDonald, Brent Carver, Christy Carlson Romano, Parade Ensemble",184093,12
Merrily We Roll Along (New Broadway Cast Recording),2023-11-15,Overture,1,New Broadway Cast of Merrily We Roll Along,274066,27
Merrily We Roll Along (New Broadway Cast Recording),2023-11-15,Merrily We Roll Along,2,New Broadway Cast of Merrily We Roll Along,237226,33
Merrily We Roll Along (New Broadway Cast Recording),2023-11-15,That Frank,3,"Jonathan Groff, Lindsay Mendez, New Broadway Cast of Merrily We Roll Along",271573,29
Merrily We Roll Along (New Broadway Cast Recording),2023-11-15,First Transition,4,New Broadway Cast of Merrily We Roll Along,75066,27
Merrily We Roll Along (New Broadway Cast Recording),2023-11-15,Old Friends -- Like It Was,5,"Lindsay Mendez, Daniel Radcliffe, New Broadway Cast of Merrily We Roll Along",210973,30
Merrily We Roll Along (New Broadway Cast Recording),2023-11-15,"Franklin Shepard, Inc.",6,"Daniel Radcliffe, New Broadway Cast of Merrily We Roll Along",321760,33
Merrily We Roll Along (New Broadway Cast Recording),2023-11-15,Second Transition,7,New Broadway Cast of Merrily We Roll Along,51280,26
Merrily We Roll Along (New Broadway Cast Recording),2023-11-15,Old Friends,8,"Jonathan Groff, Daniel Radcliffe, Lindsay Mendez, New Broadway Cast of Merrily We Roll Along",274266,40
Merrily We Roll Along (New Broadway Cast Recording),2023-11-15,Growing Up,9,"Jonathan Groff, Krystal Joy Brown, New Broadway Cast of Merrily We Roll Along",368973,28
Merrily We Roll Along (New Broadway Cast Recording),2023-11-15,Third Transition,10,New Broadway Cast of Merrily We Roll Along,59146,24
Merrily We Roll Along (New Broadway Cast Recording),2023-11-15,Not a Day Goes By - Intro,11,"Katie Rose Clarke, Jonathan Groff, New Broadway Cast of Merrily We Roll Along",20733,2
Merrily We Roll Along (New Broadway Cast Recording),2023-11-15,Not a Day Goes By,12,"Katie Rose Clarke, New Broadway Cast of Merrily We Roll Along",124866,28
Merrily We Roll Along (New Broadway Cast Recording),2023-11-15,Now You Know,13,"Lindsay Mendez, Daniel Radcliffe, Reg Rogers, Jonathan Groff, New Broadway Cast of Merrily We Roll Along",248960,28
Merrily We Roll Along (New Broadway Cast Recording),2023-11-15,Gussie's Opening Number,14,"Krystal Joy Brown, New Broadway Cast of Merrily We Roll Along",127413,25
Merrily We Roll Along (New Broadway Cast Recording),2023-11-15,It's a Hit!,15,"Reg Rogers, Jonathan Groff, Daniel Radcliffe, Lindsay Mendez, Katie Rose Clarke, New Broadway Cast of Merrily We Roll Along",245146,25
Merrily We Roll Along (New Broadway Cast Recording),2023-11-15,Fourth Transition,16,New Broadway Cast of Merrily We Roll Along,66040,23
Merrily We Roll Along (New Broadway Cast Recording),2023-11-15,The Blob - Part I,17,"Krystal Joy Brown, New Broadway Cast of Merrily We Roll Along",95933,23
Merrily We Roll Along (New Broadway Cast Recording),2023-11-15,Growing Up - Reprise,18,"Krystal Joy Brown, New Broadway Cast of Merrily We Roll Along",114333,22
Merrily We Roll Along (New Broadway Cast Recording),2023-11-15,Good Thing Going,19,"Daniel Radcliffe, New Broadway Cast of Merrily We Roll Along",142506,27
Merrily We Roll Along (New Broadway Cast Recording),2023-11-15,The Blob - Part II,20,New Broadway Cast of Merrily We Roll Along,104120,22
Merrily We Roll Along (New Broadway Cast Recording),2023-11-15,Fifth Transition,21,New Broadway Cast of Merrily We Roll Along,40893,22
Merrily We Roll Along (New Broadway Cast Recording),2023-11-15,Bobby and Jackie and Jack,22,"Daniel Radcliffe, Katie Rose Clarke, Jonathan Groff, New Broadway Cast of Merrily We Roll Along",254520,24
Merrily We Roll Along (New Broadway Cast Recording),2023-11-15,Not a Day Goes By - Reprise,23,"Katie Rose Clarke, Lindsay Mendez, Jonathan Groff, New Broadway Cast of Merrily We Roll Along",139666,24
Merrily We Roll Along (New Broadway Cast Recording),2023-11-15,Sixth Transition,24,New Broadway Cast of Merrily We Roll Along,43373,21
Merrily We Roll Along (New Broadway Cast Recording),2023-11-15,Opening Doors,25,"Jonathan Groff, Daniel Radcliffe, Lindsay Mendez, Reg Rogers, Katie Rose Clarke, New Broadway Cast of Merrily We Roll Along",437053,30
Merrily We Roll Along (New Broadway Cast Recording),2023-11-15,Seventh Transition,26,New Broadway Cast of Merrily We Roll Along,75413,22
Merrily We Roll Along (New Broadway Cast Recording),2023-11-15,Our Time,27,"Jonathan Groff, Daniel Radcliffe, Lindsay Mendez, New Broadway Cast of Merrily We Roll Along",330266,28
Les Misérables (Original Broadway Cast Recording),1987-05-11,Overture / Work Song,1,"Terrence Mann, Colm Wilkinson",213493,36
Les Misérables (Original Broadway Cast Recording),1987-05-11,Valjean Arrested/Valjean Forgiven,2,Norman Large,112333,34
Les Misérables (Original Broadway Cast Recording),1987-05-11,What Have I Done?,3,Colm Wilkinson,200973,34
Les Misérables (Original Broadway Cast Recording),1987-05-11,At The End Of The Day,4,Robert Billig,283200,36
Les Misérables (Original Broadway Cast Recording),1987-05-11,I Dreamed A Dream,5,Randy Graff,254160,39
Les Misérables (Original Broadway Cast Recording),1987-05-11,Lovely Ladies,6,Robert Billig,230333,33
Les Misérables (Original Broadway Cast Recording),1987-05-11,Who Am I?,7,Colm Wilkinson,168933,35
Les Misérables (Original Broadway Cast Recording),1987-05-11,Come To Me (Fantine's Death),8,"Colm Wilkinson, Randy Graff",226173,33
Les Misérables (Original Broadway Cast Recording),1987-05-11,Confrontation,9,"Colm Wilkinson, Terrence Mann",150693,33
Les Misérables (Original Broadway Cast Recording),1987-05-11,Castle On A Cloud,10,Donna Vivino,100373,33
Les Misérables (Original Broadway Cast Recording),1987-05-11,Master Of The House,11,"Jennifer Butt, Leo Burmester",294533,35
Les Misérables (Original Broadway Cast Recording),1987-05-11,The Thénardier Waltz Of Treachery,12,"Colm Wilkinson, Jennifer Butt, Leo Burmester",179826,30
Les Misérables (Original Broadway Cast Recording),1987-05-11,Look Down,13,Braden Danner,174866,31
Les Misérables (Original Broadway Cast Recording),1987-05-11,Stars,14,Terrence Mann,177800,37
Les Misérables (Original Broadway Cast Recording),1987-05-11,Red And Black,15,Michael Maguire,271600,33
Les Misérables (Original Broadway Cast Recording),1987-05-11,Do You Hear The People Sing?,16,Michael Maguire,128533,39
Les Misérables (Original Broadway Cast Recording),1987-05-11,In My Life,1,"Judy Kuhn, Colm Wilkinson, David Bryant, Frances Ruffelle",315493,32
Les Misérables (Original Broadway Cast Recording),1987-05-11,A Heart Full Of Love,2,Judy Kuhn,142600,31
Les Misérables (Original Broadway Cast Recording),1987-05-11,Plumet Attack,3,Frances Ruffelle,118733,28
Les Misérables (Original Broadway Cast Recording),1987-05-11,One Day More,4,"Cindy Benson, Jesse Corti",209506,36
Les Misérables (Original Broadway Cast Recording),1987-05-11,Upon These Stones (Building The Barricade),5,Robert Billig,130000,29
Les Misérables (Original Broadway Cast Recording),1987-05-11,On My Own,6,Frances Ruffelle,251600,38
Les Misérables (Original Broadway Cast Recording),1987-05-11,Upon These Stones (At The Barricade),7,Robert Billig,146760,28
Les Misérables (Original Broadway Cast Recording),1987-05-11,Javert At The Barricade/Little People/The First Attack,8,Robert Billig,129106,28
Les Misérables (Original Broadway Cast Recording),1987-05-11,A Little Fall Of Rain,9,Frances Ruffelle,203026,31
Les Misérables (Original Broadway Cast Recording),1987-05-11,Drink With Me,10,Anthony Crivello,159306,29
Les Misérables (Original Broadway Cast Recording),1987-05-11,Bring Him Home,11,Colm Wilkinson,197160,33
Les Misérables (Original Broadway Cast Recording),1987-05-11,Dog Eats Dog,12,"Robert Billig, Various Artists",136106,26
Les Misérables (Original Broadway Cast Recording),1987-05-11,Javert's Suicide,13,Terrence Mann,210533,31
Les Misérables (Original Broadway Cast Recording),1987-05-11,Turning,14,"Robert Billig, Various Artists",123893,27
Les Misérables (Original Broadway Cast Recording),1987-05-11,Empty Chairs At Empty Tables,15,David Bryant,179906,31
Les Misérables (Original Broadway Cast Recording),1987-05-11,Wedding Chorale / Beggars At The Feast,16,"Jennifer Butt, Leo Burmester",134560,27
Les Misérables (Original Broadway Cast Recording),1987-05-11,"Finale ""Les Miserables""",17,Robert Billig,297160,31
Sunset Boulevard (Original Broadway Cast),1994-01-01,Overture / I Guess It Was 5 A.M.,1,"Andrew Lloyd Webber, Original Broadway Cast Of Sunset Boulevard, Alan Campbell",169306,27
Sunset Boulevard (Original Broadway Cast),1994-01-01,Let's Have Lunch,2,"Andrew Lloyd Webber, Original Broadway Cast Of Sunset Boulevard, Alan Campbell, Vincent Tumeo, Sal Mistretta, Judy Kuhn",415266,27
Sunset Boulevard (Original Broadway Cast),1994-01-01,Every Movie's A Circus,3,"Andrew Lloyd Webber, Original Broadway Cast Of Sunset Boulevard, Judy Kuhn, Rich Hebert, Tom Alan Robbins, Alan Campbell",119093,25
Sunset Boulevard (Original Broadway Cast),1994-01-01,Car Chase,4,"Andrew Lloyd Webber, Original Broadway Cast Of Sunset Boulevard",96066,25
Sunset Boulevard (Original Broadway Cast),1994-01-01,At The House On Sunset,5,"Andrew Lloyd Webber, Original Broadway Cast Of Sunset Boulevard, Glenn Close, George Hearn, Alan Campbell",100453,24
Sunset Boulevard (Original Broadway Cast),1994-01-01,Surrender,6,"Andrew Lloyd Webber, Original Broadway Cast Of Sunset Boulevard, Glenn Close, Alan Campbell",166786,25
Sunset Boulevard (Original Broadway Cast),1994-01-01,With One Look,7,"Andrew Lloyd Webber, Original Broadway Cast Of Sunset Boulevard, Glenn Close",191040,32
Sunset Boulevard (Original Broadway Cast),1994-01-01,Salome,8,"Andrew Lloyd Webber, Original Broadway Cast Of Sunset Boulevard, Glenn Close, George Hearn, Alan Campbell",401106,24
Sunset Boulevard (Original Broadway Cast),1994-01-01,The Greatest Star Of All,9,"Andrew Lloyd Webber, Original Broadway Cast Of Sunset Boulevard, George Hearn, Alan Campbell",231106,23
Sunset Boulevard (Original Broadway Cast),1994-01-01,Every Movie's A Circus,10,"Andrew Lloyd Webber, Original Broadway Cast Of Sunset Boulevard, Alan Campbell, Judy Kuhn, Vincent Tumeo",153000,24
Sunset Boulevard (Original Broadway Cast),1994-01-01,Girl Meets Boy,11,"Andrew Lloyd Webber, Original Broadway Cast Of Sunset Boulevard, Judy Kuhn, Vincent Tumeo, Alan Campbell",199600,24
Sunset Boulevard (Original Broadway Cast),1994-01-01,Back At The House On Sunset,12,"Andrew Lloyd Webber, Original Broadway Cast Of Sunset Boulevard, Glenn Close, George Hearn, Alan Campbell",200480,22
Sunset Boulevard (Original Broadway Cast),1994-01-01,New Ways To Dream,13,"Andrew Lloyd Webber, Original Broadway Cast Of Sunset Boulevard, Glenn Close, Alan Campbell",233066,22
Sunset Boulevard (Original Broadway Cast),1994-01-01,Completion Of The Script,14,"Andrew Lloyd Webber, Original Broadway Cast Of Sunset Boulevard, Glenn Close, Alan Campbell",202786,20
Sunset Boulevard (Original Broadway Cast),1994-01-01,The Lady's Paying,15,"Andrew Lloyd Webber, Original Broadway Cast Of Sunset Boulevard, Alan Campbell, Glenn Close, Rick Podell",264920,22
Sunset Boulevard (Original Broadway Cast),1994-01-01,New Year's Eve,16,"Andrew Lloyd Webber, Original Broadway Cast Of Sunset Boulevard, Glenn Close, George Hearn, Alan Campbell",161266,20
Sunset Boulevard (Original Broadway Cast),1994-01-01,The Perfect Year,17,"Andrew Lloyd Webber, Original Broadway Cast Of Sunset Boulevard, Glenn Close, Alan Campbell",293813,22
Sunset Boulevard (Original Broadway Cast),1994-01-01,This Time Next Year,18,"Andrew Lloyd Webber, Original Broadway Cast Of Sunset Boulevard, Alan Campbell, Judy Kuhn, George Hearn, Vincent Tumeo",416320,22
Sunset Boulevard (Original Broadway Cast),1994-01-01,New Year's Eve (Back At The House On Sunset),19,"Andrew Lloyd Webber, Original Broadway Cast Of Sunset Boulevard, Glenn Close, Alan Campbell",119693,19
Sunset Boulevard (Original Broadway Cast),1994-01-01,Entr'acte,1,"Andrew Lloyd Webber, Original Broadway Cast Of Sunset Boulevard",165893,21
Sunset Boulevard (Original Broadway Cast),1994-01-01,Sunset Boulevard,2,"Andrew Lloyd Webber, Original Broadway Cast Of Sunset Boulevard, Alan Campbell",184186,33
Sunset Boulevard (Original Broadway Cast),1994-01-01,There's Been A Call / Journey To Paramount,3,"Andrew Lloyd Webber, Original Broadway Cast Of Sunset Boulevard, Alan Campbell, Glenn Close, George Hearn, Alan Oppenheimer",283240,22
Sunset Boulevard (Original Broadway Cast),1994-01-01,As If We Never Said Goodbye,4,"Andrew Lloyd Webber, Original Broadway Cast Of Sunset Boulevard, Glenn Close, Ed Evanko",376040,30
Sunset Boulevard (Original Broadway Cast),1994-01-01,Paramount Conversations/Surrender (Reprise),5,"Andrew Lloyd Webber, Original Broadway Cast Of Sunset Boulevard, Alan Campbell, Judy Kuhn, George Hearn, Glenn Close, Alan Oppenheimer",260506,20
Sunset Boulevard (Original Broadway Cast),1994-01-01,Girl Meets Boy (Reprise),6,"Andrew Lloyd Webber, Original Broadway Cast Of Sunset Boulevard, Judy Kuhn, Alan Campbell",168893,19
Sunset Boulevard (Original Broadway Cast),1994-01-01,Eternal Youth Is Worth A Little Suffering,7,"Andrew Lloyd Webber, Original Broadway Cast Of Sunset Boulevard",108920,19
Sunset Boulevard (Original Broadway Cast),1994-01-01,Who's Betty Schaefer?,8,"Andrew Lloyd Webber, Original Broadway Cast Of Sunset Boulevard, Glenn Close, Alan Campbell",127640,18
Sunset Boulevard (Original Broadway Cast),1994-01-01,Betty's Office At Paramount,9,"Andrew Lloyd Webber, Original Broadway Cast Of Sunset Boulevard, Judy Kuhn, Alan Campbell",142680,18
Sunset Boulevard (Original Broadway Cast),1994-01-01,Too Much In Love To Care,10,"Andrew Lloyd Webber, Original Broadway Cast Of Sunset Boulevard, Judy Kuhn, George Hearn, Alan Campbell",372493,22
Sunset Boulevard (Original Broadway Cast),1994-01-01,New Ways To Dream (Reprise),11,"Andrew Lloyd Webber, Original Broadway Cast Of Sunset Boulevard, George Hearn, Alan Campbell",167133,17
Sunset Boulevard (Original Broadway Cast),1994-01-01,The Phone Call,12,"Andrew Lloyd Webber, Original Broadway Cast Of Sunset Boulevard, Glenn Close, Alan Campbell",115093,18
Sunset Boulevard (Original Broadway Cast),1994-01-01,The Final Scene,13,"Andrew Lloyd Webber, Original Broadway Cast Of Sunset Boulevard, Glenn Close, Judy Kuhn, George Hearn, Alan Campbell",759626,22
